time,frequency,confidence
332.992,180.092,0.048639
332.996,195.073,0.061989
333.000,194.664,0.085781
333.004,195.363,0.083092
333.008,196.318,0.244901
333.012,196.286,0.360258
333.016,196.110,0.302682
333.020,195.028,0.334182
333.024,194.802,0.219755
333.028,217.107,0.246508
333.032,202.035,0.266549
333.036,183.522,0.237664
333.040,181.637,0.361203
333.044,181.011,0.380726
333.048,181.234,0.412940
333.052,183.237,0.458311
333.056,184.287,0.444728
333.060,186.253,0.539449
333.064,188.291,0.523591
333.068,189.829,0.591903
333.072,191.622,0.643018
333.076,192.948,0.731454
333.080,193.283,0.745459
333.084,192.571,0.723197
333.088,192.751,0.757472
333.092,192.596,0.813684
333.096,192.615,0.834916
333.100,192.615,0.825697
333.104,192.947,0.830446
333.108,193.272,0.835722
333.112,193.728,0.860954
333.116,194.038,0.891558
333.120,194.307,0.910872
333.124,194.778,0.925241
333.128,194.981,0.939524
333.132,195.170,0.942380
333.136,195.250,0.946354
333.140,195.420,0.944964
333.144,195.488,0.944531
333.148,195.617,0.934820
333.152,195.708,0.932580
333.156,195.757,0.932884
333.160,195.895,0.942520
333.164,196.116,0.949589
333.168,196.202,0.951344
333.172,196.232,0.954299
333.176,196.291,0.958015
333.180,196.300,0.960428
333.184,196.352,0.960478
333.188,196.348,0.961203
333.192,196.340,0.960116
333.196,196.351,0.961571
333.200,196.507,0.962085
333.204,196.672,0.958843
333.208,196.821,0.959154
333.212,196.894,0.959640
333.216,197.044,0.957286
333.220,197.207,0.956012
333.224,197.294,0.954537
333.228,197.377,0.955194
333.232,197.378,0.956838
333.236,197.562,0.951097
333.240,197.731,0.940956
333.244,197.974,0.926533
333.248,198.320,0.922305
333.252,198.749,0.906386
333.256,199.493,0.861963
333.260,200.730,0.784246
333.264,202.062,0.777793
333.268,203.963,0.699384
333.272,206.228,0.576021
333.276,208.958,0.470147
333.280,213.663,0.494064
333.284,218.396,0.662766
333.288,220.428,0.807864
333.292,221.598,0.764151
333.296,221.717,0.691880
333.300,221.326,0.648053
333.304,221.517,0.679089
333.308,220.763,0.704916
333.312,220.176,0.746144
333.316,220.072,0.804553
333.320,219.807,0.836588
333.324,219.944,0.886800
333.328,220.184,0.926979
333.332,220.579,0.956273
333.336,220.922,0.967079
333.340,221.221,0.965230
333.344,221.476,0.960509
333.348,221.680,0.955957
333.352,221.849,0.948744
333.356,221.938,0.946694
333.360,222.091,0.946877
333.364,222.176,0.951187
333.368,222.230,0.953470
333.372,222.197,0.950734
333.376,222.142,0.949223
333.380,222.048,0.943455
333.384,222.115,0.946537
333.388,222.059,0.942042
333.392,222.062,0.942961
333.396,222.066,0.946931
333.400,222.071,0.946264
333.404,222.122,0.948829
333.408,222.034,0.947130
333.412,222.098,0.947881
333.416,222.095,0.944428
333.420,222.206,0.937047
333.424,222.368,0.930287
333.428,222.610,0.914046
333.432,222.900,0.895552
333.436,223.186,0.864280
333.440,223.946,0.810453
333.444,225.341,0.688354
333.448,229.154,0.564486
333.452,234.328,0.553812
333.456,236.750,0.605979
333.460,239.066,0.615466
333.464,241.660,0.620667
333.468,245.334,0.716834
333.472,247.342,0.841474
333.476,248.019,0.891850
333.480,248.363,0.910469
333.484,248.660,0.916099
333.488,248.785,0.918239
333.492,248.814,0.919238
333.496,248.779,0.922084
333.500,248.745,0.925465
333.504,248.649,0.928997
333.508,248.594,0.931014
333.512,248.556,0.932954
333.516,248.552,0.933905
333.520,248.580,0.933356
333.524,248.617,0.932748
333.528,248.656,0.931186
333.532,248.714,0.928300
333.536,248.774,0.924144
333.540,248.821,0.920760
333.544,248.846,0.918463
333.548,248.843,0.917498
333.552,248.842,0.916024
333.556,248.830,0.914953
333.560,248.810,0.914148
333.564,248.808,0.912791
333.568,248.814,0.911641
333.572,248.846,0.909121
333.576,248.910,0.904809
333.580,249.013,0.904848
333.584,249.095,0.909605
333.588,249.176,0.914415
333.592,249.234,0.918119
333.596,249.300,0.921239
333.600,249.360,0.922011
333.604,249.411,0.920953
333.608,249.482,0.918370
333.612,249.563,0.914012
333.616,249.675,0.908087
333.620,249.785,0.894041
333.624,249.938,0.873132
333.628,250.212,0.840698
333.632,250.623,0.799724
333.636,251.339,0.747318
333.640,252.543,0.705359
333.644,253.459,0.710783
333.648,253.817,0.742068
333.652,253.814,0.795365
333.656,253.347,0.863954
333.660,253.198,0.908218
333.664,252.794,0.909663
333.668,252.352,0.901351
333.672,252.055,0.903536
333.676,252.028,0.902456
333.680,252.151,0.896705
333.684,252.264,0.897045
333.688,252.265,0.894411
333.692,252.093,0.899391
333.696,251.836,0.905949
333.700,251.513,0.911831
333.704,251.139,0.917650
333.708,250.821,0.918860
333.712,250.586,0.919747
333.716,250.368,0.920700
333.720,250.141,0.922532
333.724,249.955,0.922148
333.728,250.055,0.925255
333.732,250.265,0.929164
333.736,250.307,0.930583
333.740,250.176,0.923986
333.744,249.916,0.915121
333.748,249.632,0.903475
333.752,249.189,0.882098
333.756,248.785,0.897892
333.760,248.388,0.890890
333.764,247.996,0.860313
333.768,247.260,0.764768
333.772,244.787,0.647782
333.776,242.622,0.554052
333.780,240.680,0.487822
333.784,240.525,0.539607
333.788,241.057,0.568391
333.792,241.851,0.588669
333.796,242.501,0.620494
333.800,243.297,0.630345
333.804,245.224,0.630574
333.808,247.187,0.622775
333.812,248.185,0.680138
333.816,248.714,0.756459
333.820,248.797,0.819453
333.824,248.944,0.859957
333.828,248.997,0.887757
333.832,249.012,0.904021
333.836,249.005,0.914664
333.840,248.934,0.923045
333.844,248.836,0.931461
333.848,248.758,0.936452
333.852,248.709,0.937993
333.856,248.689,0.936784
333.860,248.701,0.933631
333.864,248.727,0.930078
333.868,248.747,0.927292
333.872,248.768,0.925432
333.876,248.774,0.925333
333.880,248.783,0.924993
333.884,248.772,0.925963
333.888,248.769,0.926098
333.892,248.761,0.925975
333.896,248.762,0.926094
333.900,248.778,0.925067
333.904,248.807,0.923781
333.908,248.838,0.922769
333.912,248.888,0.921250
333.916,248.915,0.922960
333.920,248.924,0.923253
333.924,248.929,0.923111
333.928,248.922,0.922265
333.932,248.915,0.921491
333.936,248.907,0.920408
333.940,248.879,0.920958
333.944,248.870,0.921890
333.948,248.864,0.922076
333.952,248.845,0.923168
333.956,248.849,0.923427
333.960,248.875,0.921964
333.964,248.887,0.921943
333.968,248.911,0.921314
333.972,248.916,0.921458
333.976,248.920,0.922183
333.980,248.912,0.923268
333.984,248.906,0.924236
333.988,248.882,0.925492
333.992,248.868,0.924762
333.996,248.882,0.921697
334.000,248.916,0.916585
334.004,248.957,0.909193
334.008,248.994,0.898083
334.012,249.120,0.884265
334.016,249.324,0.873974
334.020,249.725,0.862039
334.024,250.299,0.845417
334.028,251.133,0.824005
334.032,252.209,0.790049
334.036,253.155,0.812944
334.040,253.454,0.841435
334.044,253.451,0.873899
334.048,253.175,0.895913
334.052,252.829,0.898768
334.056,252.528,0.889043
334.060,252.252,0.883561
334.064,252.007,0.891452
334.068,251.785,0.897451
334.072,251.574,0.899316
334.076,251.406,0.899931
334.080,251.181,0.899401
334.084,250.999,0.901149
334.088,250.659,0.901118
334.092,250.281,0.896619
334.096,249.962,0.885106
334.100,249.680,0.860147
334.104,249.213,0.846805
334.108,248.578,0.807692
334.112,247.622,0.718586
334.116,245.423,0.651262
334.120,242.410,0.639977
334.124,241.303,0.654116
334.128,241.105,0.664831
334.132,241.337,0.678470
334.136,241.795,0.680545
334.140,242.815,0.667528
334.144,244.696,0.659254
334.148,246.278,0.700414
334.152,247.616,0.804121
334.156,248.341,0.856025
334.160,248.833,0.884552
334.164,249.001,0.900168
334.168,249.054,0.914513
334.172,248.986,0.921399
334.176,248.852,0.931149
334.180,248.704,0.938516
334.184,248.558,0.944192
334.188,248.446,0.947010
334.192,248.386,0.947737
334.196,248.356,0.947127
334.200,248.343,0.945640
334.204,248.337,0.943521
334.208,248.345,0.941327
334.212,248.346,0.939932
334.216,248.348,0.938844
334.220,248.334,0.939242
334.224,248.320,0.940074
334.228,248.318,0.941056
334.232,248.329,0.941896
334.236,248.336,0.943089
334.240,248.332,0.944115
334.244,248.329,0.944994
334.248,248.351,0.944772
334.252,248.363,0.944826
334.256,248.375,0.945238
334.260,248.392,0.945519
334.264,248.409,0.945850
334.268,248.410,0.946527
334.272,248.411,0.947277
334.276,248.405,0.948234
334.280,248.392,0.948808
334.284,248.382,0.948839
334.288,248.369,0.948633
334.292,248.353,0.948812
334.296,248.410,0.946858
334.300,248.461,0.944906
334.304,248.512,0.942499
334.308,248.598,0.936836
334.312,248.665,0.931130
334.316,248.719,0.923681
334.320,248.770,0.912613
334.324,248.858,0.897051
334.328,249.048,0.867066
334.332,249.388,0.843173
334.336,249.909,0.817909
334.340,250.711,0.787164
334.344,251.770,0.741803
334.348,253.105,0.737105
334.352,253.666,0.761279
334.356,253.648,0.815621
334.360,253.388,0.873046
334.364,253.049,0.890211
334.368,252.889,0.894193
334.372,252.806,0.893818
334.376,252.575,0.883908
334.380,252.218,0.877116
334.384,251.849,0.887186
334.388,251.493,0.893159
334.392,251.204,0.896341
334.396,250.802,0.897070
334.400,250.293,0.894866
334.404,249.928,0.890181
334.408,249.671,0.887117
334.412,249.569,0.888129
334.416,249.561,0.891961
334.420,249.528,0.894277
334.424,249.560,0.897974
334.428,249.642,0.902972
334.432,249.595,0.901342
334.436,249.480,0.895424
334.440,249.425,0.887907
334.444,249.249,0.871905
334.448,248.958,0.870340
334.452,248.665,0.833054
334.456,248.143,0.741957
334.460,246.757,0.615173
334.464,245.609,0.566575
334.468,243.858,0.567882
334.472,243.269,0.613462
334.476,244.612,0.626129
334.480,245.831,0.634288
334.484,247.885,0.630059
334.488,248.622,0.692108
334.492,248.709,0.772070
334.496,248.517,0.845456
334.500,248.326,0.889660
334.504,248.281,0.917686
334.508,248.253,0.936551
334.512,248.234,0.947453
334.516,248.176,0.953784
334.520,248.101,0.957805
334.524,248.045,0.959503
334.528,248.018,0.958710
334.532,248.020,0.956617
334.536,248.038,0.953621
334.540,248.056,0.951102
334.544,248.072,0.949926
334.548,248.097,0.950199
334.552,248.095,0.950979
334.556,248.075,0.952202
334.560,248.035,0.952913
334.564,247.982,0.953934
334.568,247.934,0.954774
334.572,247.896,0.955939
334.576,247.875,0.956424
334.580,247.863,0.957162
334.584,247.872,0.956646
334.588,247.888,0.955721
334.592,247.909,0.954739
334.596,247.923,0.954372
334.600,247.920,0.954746
334.604,247.908,0.955113
334.608,247.915,0.956035
334.612,247.925,0.956892
334.616,247.903,0.957275
334.620,247.876,0.957796
334.624,247.839,0.958380
334.628,247.824,0.959090
334.632,247.819,0.959485
334.636,247.828,0.959963
334.640,247.839,0.959648
334.644,247.833,0.959017
334.648,247.839,0.957667
334.652,247.859,0.956459
334.656,247.902,0.955695
334.660,247.948,0.954912
334.664,247.998,0.954989
334.668,248.055,0.955031
334.672,248.106,0.954604
334.676,248.121,0.953961
334.680,248.118,0.953639
334.684,248.069,0.954174
334.688,248.023,0.954946
334.692,247.947,0.956638
334.696,247.879,0.957677
334.700,247.830,0.957882
334.704,247.816,0.956714
334.708,247.821,0.955089
334.712,247.864,0.953621
334.716,247.935,0.952613
334.720,248.003,0.951756
334.724,248.058,0.951346
334.728,248.106,0.951554
334.732,248.152,0.950836
334.736,248.182,0.949003
334.740,248.159,0.946538
334.744,248.100,0.942412
334.748,248.007,0.933873
334.752,247.917,0.913268
334.756,247.738,0.879211
334.760,247.415,0.824174
334.764,246.515,0.769889
334.768,245.291,0.699200
334.772,241.788,0.490568
334.776,230.057,0.365440
334.780,227.178,0.521101
334.784,224.894,0.628270
334.788,223.364,0.656187
334.792,221.895,0.672721
334.796,221.671,0.708648
334.800,220.944,0.757600
334.804,220.632,0.813584
334.808,220.327,0.868908
334.812,220.488,0.909511
334.816,220.503,0.939371
334.820,220.678,0.956445
334.824,220.758,0.963678
334.828,220.856,0.965188
334.832,220.836,0.966925
334.836,220.847,0.968857
334.840,220.791,0.970045
334.844,220.911,0.971632
334.848,220.897,0.969141
334.852,220.916,0.969288
334.856,220.864,0.971205
334.860,220.911,0.969691
334.864,220.798,0.968398
334.868,220.725,0.969283
334.872,220.799,0.971382
334.876,220.792,0.972489
334.880,220.856,0.970738
334.884,220.874,0.969555
334.888,220.909,0.970559
334.892,220.917,0.971106
334.896,220.953,0.968673
334.900,220.864,0.968456
334.904,220.855,0.969397
334.908,220.849,0.970029
334.912,220.893,0.971678
334.916,220.996,0.968708
334.920,221.045,0.968979
334.924,221.082,0.969949
334.928,221.178,0.969499
334.932,221.274,0.966369
334.936,221.292,0.965674
334.940,221.384,0.964460
334.944,221.345,0.965798
334.948,221.341,0.966928
334.952,221.381,0.963028
334.956,221.361,0.964161
334.960,221.331,0.965166
334.964,221.379,0.964406
334.968,221.375,0.961713
334.972,221.396,0.961219
334.976,221.478,0.960797
334.980,221.532,0.959877
334.984,221.545,0.960552
334.988,221.596,0.956414
334.992,221.684,0.953750
334.996,221.739,0.951778
335.000,221.778,0.950195
335.004,221.771,0.947744
335.008,221.859,0.942415
335.012,221.858,0.942097
335.016,221.891,0.940254
335.020,221.833,0.943940
335.024,221.770,0.944523
335.028,221.785,0.943136
335.032,221.722,0.947738
335.036,221.664,0.950056
335.040,221.522,0.953477
335.044,221.528,0.952098
335.048,221.518,0.952496
335.052,221.479,0.955356
335.056,221.432,0.956122
335.060,221.371,0.956428
335.064,221.408,0.953921
335.068,221.391,0.955607
335.072,221.347,0.955240
335.076,221.201,0.955899
335.080,221.241,0.954066
335.084,221.248,0.951014
335.088,221.264,0.951518
335.092,221.195,0.951948
335.096,221.139,0.950496
335.100,221.142,0.947498
335.104,221.250,0.942072
335.108,221.209,0.939415
335.112,221.146,0.928916
335.116,221.244,0.919608
335.120,221.455,0.901661
335.124,221.620,0.898385
335.128,221.742,0.897231
335.132,221.804,0.893035
335.136,221.977,0.876653
335.140,222.069,0.874447
335.144,222.214,0.876246
335.148,222.114,0.867162
335.152,222.183,0.866137
335.156,222.032,0.863133
335.160,222.038,0.862638
335.164,221.957,0.878335
335.168,222.097,0.866424
335.172,222.059,0.868078
335.176,221.884,0.886666
335.180,221.798,0.890831
335.184,221.795,0.886080
335.188,221.547,0.890345
335.192,221.209,0.898254
335.196,221.090,0.888860
335.200,221.116,0.872311
335.204,221.113,0.867681
335.208,221.267,0.869236
335.212,221.573,0.860310
335.216,221.964,0.869527
335.220,222.051,0.852546
335.224,222.367,0.833674
335.228,222.447,0.822402
335.232,222.366,0.827368
335.236,222.336,0.802357
335.240,222.413,0.700900
335.244,221.592,0.566260
335.248,221.013,0.564159
335.252,220.928,0.605262
335.256,220.077,0.658020
335.260,220.465,0.709609
335.264,219.824,0.608592
335.268,219.877,0.636025
335.272,219.216,0.438203
335.276,203.059,0.355655
335.280,175.825,0.342349
335.284,151.649,0.288941
335.288,134.674,0.225844
335.292,117.048,0.214100
335.296,105.219,0.215970
335.300,104.481,0.209318
335.304,105.513,0.172111
335.308,109.036,0.180540
335.312,110.338,0.189648
335.316,109.491,0.217871
335.320,109.462,0.408876
335.324,109.041,0.464522
335.328,109.088,0.481162
335.332,109.088,0.522723
335.336,109.450,0.507389
335.340,109.648,0.474575
335.344,110.172,0.453180
335.348,110.860,0.399503
335.352,110.569,0.388464
335.356,110.748,0.388873
335.360,109.606,0.275730
335.364,109.269,0.317038
335.368,109.039,0.197529
335.372,108.654,0.129593
335.376,108.417,0.141099
335.380,108.447,0.127683
335.384,108.198,0.252509
335.388,107.881,0.321484
335.392,108.184,0.386697
335.396,108.945,0.476740
335.400,109.269,0.549401
335.404,109.831,0.469775
335.408,109.376,0.367750
335.412,108.242,0.257394
335.416,112.330,0.212537
335.420,120.297,0.397780
335.424,127.855,0.575749
335.428,134.200,0.615348
335.432,144.698,0.611799
335.436,155.686,0.337173
335.440,161.280,0.100398
335.444,172.692,0.032737
335.448,180.222,0.047747
335.452,192.882,0.047013
335.456,209.203,0.057553
335.460,215.985,0.097581
335.464,218.480,0.106308
335.468,223.892,0.093822
335.472,234.406,0.096023
335.476,241.606,0.053533
335.480,248.139,0.186904
335.484,255.880,0.288487
335.488,263.936,0.280642
335.492,268.376,0.241509
335.496,275.293,0.212769
335.500,283.548,0.239514
335.504,291.277,0.164702
335.508,296.520,0.102016
335.512,302.250,0.076324
335.516,308.968,0.081387
335.520,308.500,0.157420
335.524,305.459,0.103409
335.528,305.363,0.057126
335.532,302.128,0.092658
335.536,285.978,0.146541
335.540,272.841,0.231309
335.544,267.516,0.440344
335.548,258.026,0.096188
335.552,243.449,0.087166
335.556,234.279,0.099886
335.560,228.023,0.094525
335.564,222.350,0.114262
335.568,221.811,0.135826
335.572,220.164,0.150291
335.576,220.193,0.259186
335.580,218.971,0.310605
335.584,218.371,0.485216
335.588,216.815,0.498564
335.592,216.276,0.528869
335.596,215.911,0.475079
335.600,215.334,0.553094
335.604,215.318,0.608079
335.608,215.723,0.570257
335.612,216.604,0.566650
335.616,217.726,0.601935
335.620,218.271,0.583380
335.624,219.600,0.650686
335.628,220.025,0.729428
335.632,220.374,0.766393
335.636,220.672,0.790671
335.640,220.981,0.783224
335.644,220.980,0.802804
335.648,221.132,0.835896
335.652,220.544,0.852391
335.656,220.067,0.861879
335.660,219.519,0.861660
335.664,219.132,0.915619
335.668,219.092,0.930170
335.672,219.096,0.934768
335.676,219.264,0.934065
335.680,219.431,0.930390
335.684,219.579,0.927866
335.688,219.698,0.935295
335.692,219.825,0.942848
335.696,220.063,0.954925
335.700,220.248,0.963533
335.704,220.337,0.963148
335.708,220.457,0.964289
335.712,220.516,0.965143
335.716,220.606,0.967033
335.720,220.627,0.966016
335.724,220.607,0.964815
335.728,220.675,0.965723
335.732,220.696,0.966896
335.736,220.782,0.967870
335.740,220.869,0.963853
335.744,220.915,0.964825
335.748,220.939,0.965663
335.752,221.001,0.966331
335.756,221.004,0.964314
335.760,220.954,0.965644
335.764,221.049,0.967646
335.768,221.071,0.967750
335.772,221.069,0.966864
335.776,221.072,0.965105
335.780,221.087,0.963435
335.784,221.092,0.963543
335.788,221.249,0.953624
335.792,221.356,0.940460
335.796,221.660,0.914421
335.800,222.025,0.864857
335.804,222.507,0.825848
335.808,223.306,0.787925
335.812,224.302,0.719465
335.816,227.619,0.544643
335.820,235.002,0.532025
335.824,239.173,0.621251
335.828,241.843,0.665082
335.832,244.539,0.751787
335.836,246.525,0.812181
335.840,247.693,0.887086
335.844,248.269,0.910415
335.848,248.609,0.921414
335.852,248.802,0.920623
335.856,248.840,0.921635
335.860,248.784,0.927598
335.864,248.687,0.937934
335.868,248.596,0.944215
335.872,248.518,0.945939
335.876,248.467,0.946797
335.880,248.462,0.946298
335.884,248.493,0.946163
335.888,248.523,0.945508
335.892,248.514,0.945845
335.896,248.495,0.945079
335.900,248.525,0.942445
335.904,248.535,0.939681
335.908,248.526,0.936125
335.912,248.488,0.931262
335.916,248.515,0.921472
335.920,248.726,0.898792
335.924,249.128,0.845730
335.928,249.783,0.813324
335.932,250.480,0.739000
335.936,251.765,0.596309
335.940,254.575,0.405146
335.944,262.390,0.390600
335.948,266.085,0.484998
335.952,267.580,0.557310
335.956,268.498,0.635311
335.960,268.619,0.668716
335.964,267.245,0.719713
335.968,266.256,0.739188
335.972,266.074,0.769075
335.976,265.424,0.789277
335.980,265.458,0.801208
335.984,265.890,0.835133
335.988,266.326,0.872474
335.992,266.223,0.910655
335.996,265.815,0.932175
336.000,265.314,0.941054
336.004,264.971,0.945304
336.008,264.752,0.949618
336.012,264.687,0.952970
336.016,264.646,0.954537
336.020,264.674,0.959326
336.024,264.658,0.962248
336.028,264.641,0.962792
336.032,264.727,0.963887
336.036,264.782,0.964702
336.040,264.808,0.966187
336.044,264.964,0.968696
336.048,265.155,0.970925
336.052,265.384,0.973704
336.056,265.446,0.974105
336.060,265.545,0.974042
336.064,265.675,0.974367
336.068,265.618,0.975800
336.072,265.687,0.975843
336.076,265.650,0.977076
336.080,265.819,0.975535
336.084,265.808,0.976014
336.088,265.765,0.977066
336.092,265.745,0.976195
336.096,265.840,0.974430
336.100,265.826,0.974635
336.104,265.796,0.975269
336.108,265.883,0.973140
336.112,266.033,0.971278
336.116,266.087,0.969712
336.120,266.033,0.969739
336.124,266.159,0.967487
336.128,266.197,0.967080
336.132,266.083,0.970047
336.136,265.830,0.973707
336.140,265.694,0.973607
336.144,265.593,0.973167
336.148,265.268,0.971310
336.152,264.964,0.964168
336.156,264.836,0.954719
336.160,264.899,0.948096
336.164,264.919,0.940105
336.168,265.288,0.921674
336.172,266.118,0.894528
336.176,267.166,0.867953
336.180,267.579,0.877140
336.184,267.736,0.886853
336.188,267.997,0.900462
336.192,268.330,0.907436
336.196,268.563,0.916111
336.200,268.354,0.929361
336.204,268.512,0.928632
336.208,268.693,0.930191
336.212,268.666,0.926106
336.216,268.526,0.930023
336.220,268.641,0.934329
336.224,268.628,0.937367
336.228,268.030,0.927449
336.232,267.405,0.906078
336.236,266.338,0.931598
336.240,265.400,0.928490
336.244,264.416,0.884978
336.248,263.314,0.904390
336.252,261.970,0.921257
336.256,261.020,0.899642
336.260,260.143,0.918847
336.264,259.853,0.912502
336.268,260.631,0.858712
336.272,262.016,0.778164
336.276,262.925,0.725905
336.280,263.135,0.699777
336.284,263.303,0.687631
336.288,263.494,0.717303
336.292,264.333,0.767141
336.296,264.609,0.815431
336.300,264.988,0.854970
336.304,265.108,0.893257
336.308,264.998,0.919031
336.312,264.838,0.931354
336.316,264.777,0.942898
336.320,264.854,0.955852
336.324,264.913,0.959550
336.328,265.075,0.965095
336.332,265.125,0.968437
336.336,265.174,0.971018
336.340,265.181,0.970855
336.344,265.251,0.971635
336.348,265.270,0.973239
336.352,265.353,0.973793
336.356,265.598,0.975705
336.360,265.768,0.974041
336.364,265.845,0.972391
336.368,265.935,0.970838
336.372,266.054,0.969679
336.376,266.078,0.970551
336.380,266.144,0.970501
336.384,266.110,0.972264
336.388,266.314,0.969112
336.392,266.344,0.968280
336.396,266.387,0.967395
336.400,266.390,0.965474
336.404,266.512,0.961229
336.408,266.529,0.961863
336.412,266.555,0.961248
336.416,266.658,0.957118
336.420,266.847,0.950495
336.424,266.909,0.946773
336.428,267.039,0.946053
336.432,267.178,0.950949
336.436,267.227,0.953574
336.440,267.214,0.954974
336.444,267.141,0.952621
336.448,267.383,0.960315
336.452,267.338,0.959582
336.456,267.262,0.956513
336.460,267.203,0.952156
336.464,267.141,0.951313
336.468,266.693,0.950832
336.472,266.217,0.960460
336.476,265.898,0.962317
336.480,265.562,0.964816
336.484,265.359,0.960681
336.488,265.397,0.953361
336.492,265.678,0.931402
336.496,265.909,0.913884
336.500,266.084,0.901842
336.504,266.420,0.884942
336.508,267.188,0.863032
336.512,267.876,0.883022
336.516,268.222,0.903219
336.520,268.270,0.907984
336.524,268.343,0.916704
336.528,268.677,0.918296
336.532,269.025,0.920884
336.536,268.940,0.924112
336.540,269.107,0.923245
336.544,269.248,0.924822
336.548,269.121,0.927505
336.552,269.081,0.934299
336.556,269.030,0.936639
336.560,268.495,0.940081
336.564,267.731,0.920994
336.568,266.952,0.906280
336.572,265.903,0.928296
336.576,264.916,0.904126
336.580,263.782,0.856457
336.584,261.987,0.843896
336.588,260.588,0.842770
336.592,259.868,0.847971
336.596,261.207,0.758649
336.600,262.433,0.673024
336.604,263.688,0.678010
336.608,263.269,0.664922
336.612,263.629,0.669425
336.616,264.431,0.731597
336.620,264.700,0.766633
336.624,264.911,0.826583
336.628,264.510,0.829656
336.632,264.273,0.846940
336.636,264.021,0.878145
336.640,264.046,0.899196
336.644,264.131,0.910750
336.648,264.290,0.923510
336.652,264.345,0.933900
336.656,264.437,0.945198
336.660,264.630,0.953639
336.664,264.846,0.959036
336.668,265.114,0.965008
336.672,265.142,0.966687
336.676,265.217,0.967799
336.680,265.197,0.967608
336.684,265.204,0.969579
336.688,265.230,0.971176
336.692,265.327,0.973155
336.696,265.554,0.974315
336.700,265.570,0.976128
336.704,265.632,0.975443
336.708,265.755,0.973375
336.712,265.873,0.971681
336.716,265.892,0.972708
336.720,265.962,0.970961
336.724,266.153,0.967652
336.728,266.273,0.964025
336.732,266.261,0.963418
336.736,266.315,0.961208
336.740,266.374,0.960032
336.744,266.374,0.963414
336.748,266.328,0.966064
336.752,266.259,0.968273
336.756,266.405,0.965020
336.760,266.347,0.966672
336.764,266.335,0.966935
336.768,266.369,0.964207
336.772,266.460,0.960740
336.776,266.439,0.963401
336.780,266.393,0.964029
336.784,266.520,0.960312
336.788,266.704,0.953973
336.792,266.696,0.953350
336.796,266.765,0.950420
336.800,266.837,0.948214
336.804,266.723,0.954076
336.808,266.308,0.965268
336.812,265.934,0.971353
336.816,265.705,0.972822
336.820,265.327,0.971478
336.824,264.912,0.964712
336.828,264.682,0.954545
336.832,264.649,0.944166
336.836,264.678,0.937658
336.840,264.848,0.933473
336.844,265.503,0.912135
336.848,266.246,0.890441
336.852,266.712,0.867462
336.856,267.271,0.871900
336.860,267.783,0.891046
336.864,267.999,0.896103
336.868,268.261,0.903882
336.872,268.572,0.922391
336.876,268.512,0.927540
336.880,268.756,0.927893
336.884,268.950,0.927668
336.888,268.706,0.925253
336.892,268.993,0.929245
336.896,269.332,0.935780
336.900,269.263,0.941545
336.904,268.905,0.937142
336.908,268.355,0.915419
336.912,267.284,0.873005
336.916,266.004,0.867015
336.920,264.598,0.830271
336.924,262.552,0.848343
336.928,261.238,0.826423
336.932,259.700,0.757513
336.936,260.659,0.705486
336.940,262.727,0.604171
336.944,263.976,0.619854
336.948,263.811,0.619422
336.952,265.861,0.683641
336.956,264.575,0.745204
336.960,264.918,0.780252
336.964,264.936,0.827651
336.968,264.922,0.852067
336.972,265.081,0.879818
336.976,265.169,0.902230
336.980,265.188,0.924921
336.984,265.078,0.935791
336.988,264.935,0.939674
336.992,264.926,0.947802
336.996,264.876,0.955660
337.000,264.986,0.959898
337.004,265.030,0.963817
337.008,265.115,0.969196
337.012,265.151,0.969908
337.016,265.180,0.970820
337.020,265.235,0.970723
337.024,265.165,0.971503
337.028,265.329,0.973170
337.032,265.456,0.973916
337.036,265.644,0.975711
337.040,265.644,0.975696
337.044,265.731,0.973840
337.048,265.816,0.973364
337.052,265.784,0.975085
337.056,265.806,0.975409
337.060,265.738,0.976722
337.064,265.873,0.975429
337.068,265.793,0.976411
337.072,265.724,0.977373
337.076,265.665,0.977281
337.080,265.709,0.976205
337.084,265.666,0.977054
337.088,265.624,0.977027
337.092,265.717,0.976393
337.096,265.829,0.975588
337.100,265.860,0.974122
337.104,265.790,0.974275
337.108,265.839,0.973537
337.112,265.809,0.974012
337.116,265.774,0.975797
337.120,265.736,0.977033
337.124,265.785,0.976621
337.128,265.920,0.975457
337.132,265.871,0.975979
337.136,265.838,0.975648
337.140,265.937,0.972942
337.144,265.995,0.971516
337.148,266.010,0.973160
337.152,266.021,0.971998
337.156,266.194,0.969589
337.160,266.338,0.964905
337.164,266.308,0.964975
337.168,266.381,0.961794
337.172,266.433,0.960392
337.176,266.416,0.964474
337.180,266.367,0.966838
337.184,266.268,0.969719
337.188,266.404,0.966461
337.192,266.293,0.969372
337.196,266.236,0.969911
337.200,266.260,0.967987
337.204,266.292,0.966638
337.208,266.291,0.968796
337.212,266.264,0.968763
337.216,266.419,0.966227
337.220,266.537,0.963362
337.224,266.411,0.964516
337.228,266.335,0.964276
337.232,266.314,0.963806
337.236,266.179,0.963834
337.240,265.757,0.964148
337.244,265.326,0.958100
337.248,265.125,0.940268
337.252,264.843,0.910127
337.256,264.595,0.870725
337.260,264.717,0.828627
337.264,265.473,0.780564
337.268,267.084,0.681131
337.272,268.593,0.698995
337.276,269.757,0.706724
337.280,270.815,0.597986
337.284,271.283,0.546831
337.288,270.270,0.634783
337.292,268.559,0.706800
