time,frequency,confidence
247.064,266.710,0.948484
247.068,266.589,0.951679
247.072,266.188,0.960382
247.076,265.872,0.959897
247.080,265.772,0.951452
247.084,265.617,0.940489
247.088,265.418,0.925805
247.092,265.614,0.888344
247.096,265.909,0.832804
247.100,265.820,0.795319
247.104,265.697,0.768685
247.108,266.275,0.745245
247.112,267.783,0.746833
247.116,269.639,0.739912
247.120,270.016,0.722096
247.124,270.375,0.693342
247.128,270.351,0.693458
247.132,270.211,0.412739
247.136,251.188,0.507519
247.140,214.199,0.608427
247.144,198.308,0.725230
247.148,198.301,0.764449
247.152,198.199,0.818392
247.156,198.175,0.847123
247.160,198.118,0.869063
247.164,197.858,0.886713
247.168,197.942,0.886710
247.172,197.634,0.916465
247.176,197.608,0.919416
247.180,197.528,0.931197
247.184,197.435,0.938331
247.188,197.379,0.944970
247.192,197.451,0.943886
247.196,197.523,0.941338
247.200,197.625,0.934296
247.204,197.786,0.927352
247.208,197.829,0.922985
247.212,197.965,0.911661
247.216,198.078,0.916783
247.220,198.120,0.921404
247.224,198.223,0.927456
247.228,198.025,0.917135
247.232,197.955,0.916667
247.236,197.745,0.922959
247.240,197.482,0.933990
247.244,197.247,0.942637
247.248,196.817,0.933308
247.252,196.501,0.915250
247.256,196.455,0.861531
247.260,196.677,0.798033
247.264,196.646,0.729248
247.268,197.218,0.658426
247.272,198.571,0.615606
247.276,200.974,0.585528
247.280,202.391,0.566846
247.284,203.254,0.462938
247.288,217.321,0.380215
247.292,250.136,0.430117
247.296,263.878,0.571643
247.300,264.220,0.647633
247.304,265.477,0.750259
247.308,266.152,0.820863
247.312,266.215,0.860867
247.316,265.736,0.897188
247.320,265.427,0.919696
247.324,265.273,0.938775
247.328,265.009,0.944722
247.332,264.942,0.948717
247.336,264.894,0.949339
247.340,264.868,0.955090
247.344,264.840,0.958238
247.348,264.855,0.961899
247.352,264.918,0.966065
247.356,265.078,0.972186
247.360,265.195,0.974722
247.364,265.383,0.976514
247.368,265.535,0.978450
247.372,265.674,0.978604
247.376,265.816,0.977174
247.380,266.010,0.973656
247.384,266.160,0.971266
247.388,266.353,0.967905
247.392,266.507,0.963979
247.396,266.744,0.955943
247.400,266.854,0.952234
247.404,266.857,0.950962
247.408,266.963,0.945663
247.412,266.978,0.947008
247.416,266.968,0.950321
247.420,266.798,0.956007
247.424,266.755,0.956451
247.428,266.602,0.956734
247.432,266.341,0.961619
247.436,266.065,0.962103
247.440,265.940,0.957492
247.444,265.752,0.949238
247.448,265.723,0.937214
247.452,265.918,0.908016
247.456,266.529,0.843315
247.460,268.058,0.839948
247.464,269.716,0.768375
247.468,271.148,0.594156
247.472,292.158,0.486887
247.476,294.009,0.767690
247.480,295.088,0.866846
247.484,295.795,0.902293
247.488,295.948,0.926474
247.492,296.154,0.939701
247.496,296.321,0.945340
247.500,296.464,0.943083
247.504,296.630,0.939712
247.508,296.899,0.948907
247.512,297.215,0.959783
247.516,297.398,0.963396
247.520,297.693,0.966556
247.524,298.015,0.967834
247.528,298.249,0.969836
247.532,298.329,0.969384
247.536,298.488,0.968774
247.540,298.507,0.967201
247.544,298.662,0.966664
247.548,298.815,0.967192
247.552,298.825,0.967093
247.556,298.946,0.965188
247.560,298.913,0.964917
247.564,298.969,0.963170
247.568,299.018,0.964946
247.572,298.971,0.966600
247.576,298.891,0.967724
247.580,298.805,0.967958
247.584,298.808,0.966780
247.588,298.916,0.966592
247.592,299.008,0.963941
247.596,299.257,0.952761
247.600,299.590,0.933952
247.604,300.223,0.912952
247.608,300.813,0.904877
247.612,301.297,0.878796
247.616,302.069,0.843842
247.620,303.667,0.767284
247.624,304.346,0.698881
247.628,304.635,0.702755
247.632,305.669,0.658183
247.636,306.007,0.611632
247.640,302.881,0.612473
247.644,272.582,0.298601
247.648,270.387,0.587137
247.652,269.501,0.765185
247.656,268.585,0.830597
247.660,267.668,0.854941
247.664,267.113,0.886244
247.668,266.740,0.889331
247.672,266.820,0.912386
247.676,266.513,0.942357
247.680,266.337,0.952890
247.684,266.185,0.958370
247.688,266.153,0.961271
247.692,266.164,0.965860
247.696,266.276,0.964488
247.700,266.403,0.964485
247.704,266.562,0.965288
247.708,266.735,0.959967
247.712,266.948,0.951764
247.716,267.147,0.951438
247.720,267.141,0.950768
247.724,267.272,0.954667
247.728,267.462,0.960211
247.732,267.501,0.962652
247.736,267.493,0.963371
247.740,267.424,0.961091
247.744,267.622,0.965746
247.748,267.539,0.964340
247.752,267.529,0.962175
247.756,267.580,0.962754
247.760,267.711,0.968433
247.764,267.641,0.968460
247.768,267.514,0.964011
247.772,267.616,0.965816
247.776,267.634,0.967016
247.780,267.748,0.967837
247.784,267.857,0.968805
247.788,267.817,0.966946
247.792,267.609,0.960937
247.796,267.195,0.942401
247.800,267.043,0.923068
247.804,266.667,0.902113
247.808,266.553,0.892239
247.812,266.509,0.858090
247.816,267.358,0.836349
247.820,267.998,0.800274
247.824,269.142,0.710496
247.828,270.311,0.372281
247.832,295.243,0.676449
247.836,295.590,0.806399
247.840,296.414,0.853259
247.844,296.713,0.890424
247.848,297.016,0.923065
247.852,297.081,0.941078
247.856,297.262,0.952467
247.860,297.374,0.957681
247.864,297.452,0.963933
247.868,297.606,0.967221
247.872,297.702,0.970060
247.876,297.776,0.970006
247.880,298.093,0.969852
247.884,298.295,0.969337
247.888,298.397,0.970456
247.892,298.445,0.970676
247.896,298.455,0.969543
247.900,298.483,0.967504
247.904,298.585,0.967957
247.908,298.688,0.968423
247.912,298.631,0.968847
247.916,298.647,0.968436
247.920,298.591,0.967330
247.924,298.596,0.967390
247.928,298.762,0.968246
247.932,298.702,0.968730
247.936,298.703,0.968461
247.940,298.781,0.967217
247.944,298.879,0.965737
247.948,299.050,0.963565
247.952,299.218,0.960038
247.956,299.374,0.950844
247.960,299.727,0.930403
247.964,300.419,0.926791
247.968,301.030,0.916786
247.972,301.474,0.890945
247.976,302.816,0.852387
247.980,304.867,0.775865
247.984,307.128,0.776787
247.988,309.212,0.818231
247.992,310.998,0.849706
247.996,312.357,0.908223
248.000,312.804,0.915468
248.004,313.610,0.912376
248.008,314.006,0.912872
248.012,314.412,0.920273
248.016,314.771,0.938774
248.020,314.905,0.951491
248.024,314.762,0.957744
248.028,314.691,0.958360
248.032,314.661,0.958037
248.036,314.561,0.954856
248.040,314.553,0.955757
248.044,314.651,0.958388
248.048,314.859,0.961254
248.052,314.962,0.961131
248.056,315.149,0.964259
248.060,315.292,0.966453
248.064,315.380,0.966248
248.068,315.380,0.965031
248.072,315.514,0.966541
248.076,315.607,0.964561
248.080,315.626,0.964735
248.084,315.722,0.961604
248.088,315.971,0.962609
248.092,316.072,0.959924
248.096,316.064,0.960862
248.100,316.005,0.960925
248.104,316.095,0.961453
248.108,316.063,0.959991
248.112,315.963,0.962014
248.116,315.706,0.964605
248.120,315.770,0.964498
248.124,315.717,0.960982
248.128,315.535,0.956543
248.132,315.665,0.950388
248.136,315.619,0.931212
248.140,315.874,0.903810
248.144,315.948,0.875876
248.148,315.454,0.847519
248.152,314.549,0.782036
248.156,312.478,0.736846
248.160,311.692,0.673792
248.164,311.119,0.560381
248.168,296.848,0.375422
248.172,268.843,0.686083
248.176,267.023,0.831463
248.180,266.456,0.866805
248.184,266.365,0.915409
248.188,266.212,0.940463
248.192,266.267,0.952554
248.196,266.253,0.958968
248.200,266.013,0.968349
248.204,265.861,0.972948
248.208,265.987,0.972658
248.212,266.174,0.970843
248.216,266.342,0.968583
248.220,266.383,0.967150
248.224,266.517,0.963431
248.228,266.619,0.961722
248.232,266.714,0.961502
248.236,266.696,0.963454
248.240,266.867,0.957473
248.244,266.888,0.955515
248.248,266.969,0.951947
248.252,266.975,0.948612
248.256,267.160,0.953150
248.260,267.231,0.958186
248.264,267.242,0.958284
248.268,267.229,0.956265
248.272,267.364,0.959618
248.276,267.313,0.956582
248.280,267.337,0.955768
248.284,267.382,0.956836
248.288,267.327,0.956756
248.292,267.309,0.957589
248.296,267.265,0.956955
248.300,267.402,0.959648
248.304,267.191,0.953091
248.308,267.076,0.945881
248.312,266.866,0.931512
248.316,266.644,0.929312
248.320,266.160,0.930244
248.324,265.866,0.917781
248.328,265.801,0.894029
248.332,265.959,0.856484
248.336,266.757,0.799516
248.340,268.173,0.785126
248.344,269.451,0.698110
248.348,270.610,0.669606
248.352,270.852,0.718571
248.356,270.755,0.626554
248.360,295.272,0.363800
248.364,295.474,0.596994
248.368,295.160,0.752340
248.372,296.065,0.828946
248.376,296.078,0.876645
248.380,296.191,0.907946
248.384,296.499,0.922704
248.388,296.699,0.932357
248.392,296.906,0.945745
248.396,297.087,0.954678
248.400,297.159,0.957648
248.404,297.365,0.962196
248.408,297.658,0.967181
248.412,298.001,0.968524
248.416,298.259,0.967370
248.420,298.477,0.967682
248.424,298.584,0.967282
248.428,298.577,0.966218
248.432,298.576,0.964853
248.436,298.705,0.965899
248.440,298.819,0.966098
248.444,298.784,0.967801
248.448,298.890,0.965243
248.452,298.899,0.961988
248.456,299.145,0.955053
248.460,299.359,0.942239
248.464,299.433,0.930441
248.468,299.897,0.888136
248.472,300.826,0.852803
248.476,301.837,0.827030
248.480,303.217,0.773037
248.484,303.905,0.717012
248.488,305.091,0.711234
248.492,305.949,0.744629
248.496,305.313,0.779567
248.500,305.186,0.823415
248.504,305.396,0.817419
248.508,303.605,0.700046
248.512,302.101,0.678993
248.516,302.711,0.633897
248.520,303.495,0.445689
248.524,285.007,0.331896
248.528,250.018,0.517001
248.532,229.536,0.653318
248.536,199.753,0.649181
248.540,185.890,0.548970
248.544,185.848,0.721484
248.548,186.030,0.754299
248.552,186.400,0.766275
248.556,186.980,0.764843
248.560,188.116,0.741297
248.564,189.559,0.692241
248.568,190.719,0.741548
248.572,192.157,0.775802
248.576,192.938,0.833577
248.580,193.772,0.892561
248.584,194.328,0.916173
248.588,194.969,0.927675
248.592,195.346,0.928980
248.596,195.846,0.914142
248.600,196.184,0.936524
248.604,196.353,0.954031
248.608,196.560,0.960725
248.612,196.742,0.960540
248.616,196.756,0.963016
248.620,196.775,0.962849
248.624,196.777,0.963697
248.628,196.835,0.962677
248.632,196.936,0.957998
248.636,196.998,0.960750
248.640,197.047,0.959346
248.644,197.167,0.958040
248.648,197.300,0.954282
248.652,197.413,0.949575
248.656,197.533,0.946035
248.660,197.508,0.944145
248.664,197.586,0.934572
248.668,197.664,0.921739
248.672,197.598,0.899501
248.676,197.758,0.838792
248.680,197.817,0.742816
248.684,198.049,0.661160
248.688,198.578,0.566632
248.692,199.938,0.504235
248.696,200.598,0.323298
248.700,201.381,0.180424
248.704,224.623,0.337321
248.708,265.325,0.351563
248.712,290.882,0.389084
248.716,291.899,0.365749
248.720,293.109,0.487969
248.724,293.490,0.718370
248.728,294.132,0.744325
248.732,294.547,0.863913
248.736,294.574,0.918781
248.740,294.833,0.950883
248.744,294.924,0.962203
248.748,295.221,0.966723
248.752,295.749,0.965532
248.756,296.228,0.955932
248.760,296.552,0.943529
248.764,296.940,0.953209
248.768,297.371,0.961110
248.772,297.699,0.963598
248.776,297.898,0.967461
248.780,297.878,0.966869
248.784,298.008,0.966855
248.788,297.946,0.965298
248.792,297.998,0.966598
248.796,298.098,0.968543
248.800,298.107,0.968581
248.804,298.133,0.969028
248.808,298.030,0.967782
248.812,298.053,0.966854
248.816,298.118,0.968597
248.820,298.203,0.970171
248.824,298.132,0.970511
248.828,298.186,0.969832
248.832,298.410,0.967672
248.836,298.745,0.964362
248.840,298.951,0.955842
248.844,299.347,0.936567
248.848,299.933,0.900097
248.852,300.920,0.880718
248.856,302.038,0.855806
248.860,303.670,0.778469
248.864,305.785,0.754165
248.868,307.929,0.771197
248.872,309.742,0.803079
248.876,310.862,0.831623
248.880,311.619,0.895078
248.884,312.091,0.915251
248.888,312.762,0.932263
248.892,313.290,0.934165
248.896,313.806,0.924065
248.900,314.115,0.925431
248.904,314.285,0.937661
248.908,314.370,0.944674
248.912,314.280,0.947600
248.916,314.465,0.955464
248.920,314.573,0.955289
248.924,314.699,0.958106
248.928,314.773,0.961482
248.932,315.120,0.966328
248.936,315.299,0.965878
248.940,315.452,0.963808
248.944,315.502,0.965220
248.948,315.668,0.963970
248.952,315.797,0.963649
248.956,315.702,0.962163
248.960,315.743,0.963447
248.964,315.718,0.963081
248.968,315.731,0.963456
248.972,315.619,0.961837
248.976,315.718,0.963452
248.980,315.727,0.962853
248.984,315.549,0.964784
248.988,315.483,0.963641
248.992,315.366,0.966255
248.996,315.117,0.963328
249.000,314.757,0.957571
249.004,314.294,0.944273
249.008,314.247,0.941097
249.012,313.666,0.948415
249.016,313.125,0.951776
249.020,312.363,0.947124
249.024,311.614,0.927476
249.028,311.051,0.890987
249.032,310.176,0.885809
249.036,309.680,0.864309
249.040,308.803,0.849043
249.044,308.402,0.804063
249.048,306.491,0.687412
249.052,302.013,0.733737
249.056,299.146,0.831155
249.060,297.652,0.905906
249.064,297.432,0.931923
249.068,297.200,0.940379
249.072,297.308,0.950644
249.076,297.334,0.955998
249.080,297.303,0.957651
249.084,297.208,0.958009
249.088,297.357,0.963139
249.092,297.457,0.963719
249.096,297.581,0.966332
249.100,297.633,0.965896
249.104,297.806,0.966175
249.108,298.002,0.967008
249.112,298.242,0.967411
249.116,298.415,0.968541
249.120,298.451,0.968755
249.124,298.509,0.967645
249.128,298.445,0.967463
249.132,298.439,0.966195
249.136,298.464,0.967483
249.140,298.453,0.968443
249.144,298.301,0.967853
249.148,298.318,0.967248
249.152,298.385,0.965817
249.156,298.452,0.967236
249.160,298.453,0.967934
249.164,298.449,0.968239
249.168,298.446,0.968260
249.172,298.612,0.966976
249.176,298.720,0.967666
249.180,298.851,0.965795
249.184,298.991,0.962216
249.188,299.299,0.948967
249.192,299.685,0.926828
249.196,300.136,0.916231
249.200,300.912,0.904368
249.204,302.023,0.874948
249.208,304.028,0.800735
249.212,306.626,0.786985
249.216,308.616,0.841564
249.220,310.459,0.849607
249.224,312.045,0.892266
249.228,313.032,0.908300
249.232,314.067,0.900285
249.236,314.669,0.929059
249.240,314.906,0.944670
249.244,314.933,0.950966
249.248,314.856,0.956576
249.252,314.767,0.959131
249.256,314.658,0.958150
249.260,314.547,0.952905
249.264,314.577,0.954586
249.268,314.540,0.956204
249.272,314.861,0.963043
249.276,314.973,0.962493
249.280,315.008,0.962019
249.284,315.034,0.963782
249.288,315.284,0.965888
249.292,315.406,0.965017
249.296,315.409,0.962918
249.300,315.467,0.964770
249.304,315.545,0.964042
249.308,315.690,0.964057
249.312,315.696,0.962207
249.316,315.844,0.962745
249.320,315.912,0.960908
249.324,315.977,0.961846
249.328,315.986,0.958001
249.332,316.162,0.959307
249.336,316.549,0.952599
249.340,316.707,0.948383
249.344,317.192,0.932617
249.348,318.048,0.917999
249.352,318.922,0.905144
249.356,320.137,0.872143
249.360,321.964,0.787444
249.364,324.342,0.748066
249.368,326.328,0.716627
249.372,327.643,0.741825
249.376,328.882,0.731712
249.380,329.895,0.701553
249.384,330.738,0.658529
249.388,332.093,0.580236
249.392,333.339,0.419865
249.396,347.494,0.444233
249.400,352.266,0.592762
249.404,353.706,0.791660
249.408,354.150,0.889741
249.412,354.541,0.932085
249.416,354.599,0.951899
249.420,354.444,0.958774
249.424,354.344,0.960913
249.428,354.547,0.962607
249.432,354.430,0.965944
249.436,354.482,0.968950
249.440,354.304,0.972505
249.444,354.359,0.972700
249.448,354.439,0.974035
249.452,354.684,0.973097
249.456,354.878,0.971077
249.460,354.973,0.971450
249.464,355.222,0.970823
249.468,355.189,0.969579
249.472,355.165,0.969677
249.476,355.217,0.967468
249.480,355.347,0.967893
249.484,355.298,0.966773
249.488,355.290,0.967811
249.492,355.386,0.968023
249.496,355.230,0.970063
249.500,355.142,0.971326
249.504,354.908,0.970619
249.508,354.830,0.970779
249.512,354.578,0.967118
249.516,354.246,0.966343
249.520,354.130,0.964334
249.524,353.935,0.951997
249.528,353.747,0.938516
249.532,353.430,0.897258
249.536,353.364,0.857518
249.540,353.079,0.769977
249.544,352.808,0.638814
249.548,351.347,0.505992
249.552,351.444,0.434834
249.556,327.973,0.392873
249.560,299.146,0.379315
249.564,297.543,0.649420
249.568,295.878,0.755147
249.572,295.518,0.792789
249.576,295.073,0.834726
249.580,295.332,0.882775
249.584,295.102,0.918360
249.588,295.509,0.932250
249.592,295.964,0.935717
249.596,296.107,0.942449
249.600,296.204,0.946986
249.604,296.489,0.939431
249.608,296.928,0.946776
249.612,297.298,0.958007
249.616,297.541,0.963109
249.620,297.777,0.965142
249.624,297.977,0.966784
249.628,298.063,0.966290
249.632,298.215,0.965604
249.636,298.320,0.966603
249.640,298.281,0.967405
249.644,298.306,0.965758
249.648,298.341,0.964872
249.652,298.507,0.966314
249.656,298.523,0.967860
249.660,298.600,0.967750
249.664,298.690,0.966212
249.668,298.787,0.963640
249.672,298.992,0.963507
249.676,299.098,0.963156
249.680,299.209,0.962228
249.684,299.387,0.957239
249.688,299.471,0.955682
249.692,299.641,0.952749
249.696,299.816,0.948779
249.700,299.874,0.948418
249.704,300.035,0.945581
249.708,300.028,0.944974
249.712,300.089,0.951089
249.716,300.179,0.953755
249.720,300.048,0.949407
249.724,300.020,0.947409
249.728,299.902,0.945722
249.732,299.770,0.952752
249.736,299.796,0.951973
249.740,299.694,0.954376
249.744,299.632,0.955567
249.748,299.560,0.957092
249.752,299.595,0.958920
249.756,299.591,0.958331
249.760,299.531,0.957555
249.764,299.450,0.958091
249.768,299.337,0.956587
249.772,299.388,0.956601
249.776,299.310,0.956267
249.780,299.181,0.951706
249.784,299.046,0.946875
249.788,298.952,0.934356
249.792,298.855,0.936410
249.796,298.880,0.935000
249.800,298.746,0.927779
249.804,298.611,0.914940
249.808,298.721,0.901381
249.812,298.745,0.907559
249.816,298.927,0.909895
249.820,299.019,0.907728
249.824,298.680,0.898190
249.828,299.157,0.899755
249.832,299.460,0.903072
249.836,299.743,0.908472
249.840,300.245,0.912809
249.844,300.093,0.905367
249.848,300.618,0.921633
249.852,300.789,0.929670
249.856,300.922,0.934833
249.860,300.958,0.934513
249.864,301.059,0.938519
249.868,301.477,0.945227
249.872,301.536,0.951934
249.876,301.397,0.954820
249.880,301.397,0.956348
249.884,300.895,0.950301
249.888,300.916,0.952887
249.892,300.590,0.947311
249.896,300.533,0.945221
249.900,300.426,0.938991
249.904,300.199,0.926673
249.908,300.123,0.918704
249.912,299.954,0.914377
249.916,299.690,0.921402
249.920,299.514,0.922275
249.924,299.199,0.923317
249.928,299.173,0.925694
249.932,298.932,0.936115
249.936,299.164,0.935263
249.940,299.455,0.924158
249.944,299.589,0.920674
249.948,299.754,0.915536
249.952,299.695,0.911879
249.956,299.510,0.920600
249.960,299.624,0.915912
249.964,299.702,0.901373
249.968,299.627,0.910028
249.972,299.763,0.903240
249.976,299.746,0.905997
249.980,299.730,0.899988
249.984,300.090,0.897642
249.988,300.381,0.901026
249.992,300.532,0.923589
249.996,300.519,0.917828
250.000,300.645,0.924966
250.004,300.756,0.922974
250.008,300.779,0.921248
250.012,300.628,0.910464
250.016,300.515,0.901535
250.020,300.538,0.901465
250.024,300.751,0.896534
250.028,300.965,0.907127
250.032,301.122,0.896768
250.036,300.834,0.890986
250.040,300.292,0.870440
250.044,300.610,0.877077
250.048,300.515,0.852549
250.052,300.906,0.816491
250.056,300.906,0.738048
250.060,301.009,0.771245
250.064,301.357,0.767058
250.068,301.018,0.807041
250.072,300.937,0.760160
250.076,300.709,0.782053
250.080,301.048,0.843776
250.084,301.140,0.843302
250.088,301.024,0.853806
250.092,300.672,0.869797
250.096,300.478,0.893883
250.100,300.054,0.887318
250.104,300.093,0.870227
250.108,299.977,0.878343
250.112,299.987,0.886202
250.116,300.359,0.890858
250.120,300.033,0.880325
250.124,300.400,0.857865
250.128,300.862,0.846989
250.132,301.832,0.818436
250.136,301.849,0.672737
250.140,301.362,0.639696
250.144,300.837,0.577115
250.148,301.126,0.502162
250.152,302.295,0.342888
250.156,302.954,0.360299
250.160,302.799,0.192343
250.164,302.885,0.070562
250.168,301.916,0.132653
250.172,301.833,0.065651
250.176,301.378,0.029026
250.180,300.969,0.018162
250.184,301.151,0.034622
250.188,301.769,0.034574
250.192,298.944,0.029868
250.196,298.630,0.040281
250.200,297.521,0.097277
250.204,298.649,0.050330
250.208,299.306,0.077719
250.212,298.857,0.042992
250.216,298.525,0.065681
250.220,297.040,0.026378
250.224,298.121,0.020462
250.228,297.948,0.020346
250.232,298.575,0.016064
250.236,300.857,0.011051
250.240,300.811,0.010078
250.244,300.705,0.008679
250.248,300.724,0.013738
250.252,301.093,0.016378
250.256,302.198,0.014029
250.260,302.451,0.015161
250.264,305.904,0.009727
250.268,330.481,0.021735
250.272,356.335,0.028078
250.276,388.973,0.032381
250.280,423.249,0.025754
250.284,458.198,0.020162
250.288,479.487,0.035707
250.292,525.132,0.046507
250.296,561.399,0.035741
250.300,595.078,0.039939
250.304,597.212,0.057593
250.308,598.588,0.051800
250.312,598.015,0.062830
250.316,632.473,0.061341
250.320,632.411,0.057731
250.324,634.832,0.057348
250.328,657.764,0.068551
250.332,657.920,0.089913
250.336,657.393,0.089237
250.340,646.956,0.093005
250.344,646.606,0.110253
250.348,645.821,0.106404
250.352,584.331,0.120403
250.356,588.296,0.145429
250.360,587.869,0.161300
250.364,589.500,0.120790
250.368,594.124,0.107635
250.372,594.079,0.110053
250.376,595.883,0.083301
250.380,595.804,0.089801
250.384,595.259,0.114254
250.388,596.126,0.111454
250.392,595.181,0.141218
250.396,595.654,0.104457
250.400,540.112,0.096819
250.404,487.685,0.083998
250.408,429.524,0.071439
250.412,385.249,0.086497
250.416,355.105,0.125780
250.420,322.340,0.166899
250.424,323.350,0.222240
250.428,324.517,0.179561
250.432,357.869,0.188003
250.436,355.683,0.179434
250.440,354.415,0.229746
250.444,354.394,0.265678
250.448,353.147,0.231019
250.452,349.716,0.256479
250.456,347.851,0.161253
250.460,345.070,0.129540
250.464,342.046,0.085812
250.468,340.616,0.063911
250.472,337.293,0.086705
250.476,337.330,0.085243
250.480,337.875,0.096482
250.484,338.552,0.088118
250.488,340.048,0.131023
250.492,339.470,0.092103
250.496,342.730,0.079614
250.500,348.781,0.078326
250.504,349.639,0.070297
250.508,349.258,0.052054
250.512,340.154,0.045592
250.516,332.654,0.053872
250.520,327.000,0.053254
250.524,325.852,0.060167
250.528,325.048,0.069287
250.532,322.458,0.070319
250.536,322.315,0.072185
250.540,321.957,0.091674
250.544,322.474,0.079645
250.548,322.892,0.077365
250.552,349.246,0.062645
250.556,379.547,0.119170
250.560,400.411,0.116008
250.564,447.593,0.096004
250.568,469.087,0.140240
250.572,467.975,0.062864
250.576,475.062,0.013622
250.580,496.416,0.012323
250.584,520.010,0.032192
250.588,538.306,0.077040
250.592,553.915,0.041397
250.596,579.464,0.064397
250.600,590.598,0.051933
250.604,594.805,0.039731
250.608,598.478,0.029347
250.612,599.319,0.035918
250.616,599.641,0.038810
250.620,597.444,0.071241
250.624,596.266,0.107494
250.628,659.287,0.068885
250.632,731.423,0.142294
250.636,859.233,0.092050
250.640,943.662,0.105137
250.644,1066.867,0.095263
250.648,1185.197,0.050456
250.652,1180.894,0.089946
250.656,1180.477,0.183809
250.660,1180.372,0.119976
250.664,1184.040,0.141183
250.668,1191.684,0.150016
250.672,1187.869,0.133428
250.676,1199.448,0.120277
250.680,1195.024,0.088658
250.684,1196.253,0.094398
250.688,1208.040,0.036089
250.692,1210.079,0.032313
250.696,1187.345,0.025498
250.700,1176.528,0.025786
250.704,1093.199,0.018835
250.708,1020.978,0.020252
250.712,936.575,0.025917
250.716,934.735,0.043796
250.720,937.341,0.047117
250.724,847.033,0.060786
250.728,746.696,0.058012
250.732,656.065,0.086073
250.736,592.638,0.139191
250.740,529.123,0.132822
250.744,463.557,0.128212
250.748,404.760,0.104657
250.752,351.650,0.133230
250.756,314.840,0.207842
250.760,314.490,0.254563
250.764,315.189,0.269060
250.768,315.714,0.253667
250.772,289.616,0.169107
250.776,258.187,0.171853
250.780,250.161,0.102397
250.784,249.336,0.195495
250.788,234.747,0.182984
250.792,233.253,0.274937
250.796,250.006,0.245160
250.800,268.748,0.214039
250.804,269.292,0.272547
250.808,263.746,0.154470
250.812,242.276,0.144437
250.816,227.913,0.049601
250.820,225.257,0.037259
250.824,217.335,0.056746
250.828,204.688,0.079637
250.832,195.344,0.074939
250.836,183.280,0.062501
250.840,168.514,0.096150
250.844,163.308,0.117997
250.848,164.245,0.512208
250.852,165.565,0.564107
250.856,167.646,0.608957
250.860,169.008,0.666584
250.864,169.793,0.707269
250.868,170.148,0.734830
250.872,170.623,0.773723
250.876,171.117,0.799771
250.880,171.032,0.807769
250.884,171.252,0.800202
250.888,171.230,0.819437
250.892,171.244,0.844643
250.896,171.137,0.869907
250.900,171.235,0.896765
250.904,171.380,0.921600
250.908,171.592,0.929503
250.912,171.843,0.932520
250.916,172.056,0.935643
250.920,172.286,0.945445
250.924,172.439,0.952505
250.928,172.616,0.957018
250.932,172.744,0.961643
250.936,172.805,0.962039
250.940,172.917,0.965914
250.944,172.954,0.966943
250.948,172.915,0.966252
250.952,173.006,0.966275
250.956,173.092,0.965221
250.960,173.258,0.963605
250.964,173.365,0.963019
250.968,173.478,0.960815
250.972,173.631,0.959993
250.976,173.696,0.958643
250.980,173.934,0.950633
250.984,174.039,0.949046
250.988,174.132,0.945795
250.992,174.224,0.948376
250.996,174.292,0.953281
251.000,174.214,0.951201
251.004,174.263,0.953715
251.008,174.327,0.952756
251.012,174.424,0.956919
251.016,174.488,0.958490
251.020,174.557,0.957370
251.024,174.526,0.958130
251.028,174.578,0.958915
251.032,174.615,0.959571
251.036,174.622,0.961559
251.040,174.497,0.959495
251.044,174.524,0.962118
251.048,174.462,0.958168
251.052,174.561,0.960710
251.056,174.651,0.963014
251.060,174.687,0.961714
251.064,174.685,0.963440
251.068,174.725,0.962515
251.072,174.706,0.961075
251.076,174.693,0.962907
251.080,174.630,0.962392
251.084,174.654,0.964783
251.088,174.600,0.962708
251.092,174.695,0.963871
251.096,174.773,0.964690
251.100,174.838,0.964460
251.104,174.876,0.966306
251.108,174.927,0.964806
251.112,174.930,0.963365
251.116,174.917,0.965576
251.120,174.852,0.965387
251.124,174.911,0.966958
251.128,174.848,0.966042
251.132,174.930,0.966067
251.136,175.007,0.965630
251.140,175.068,0.965153
251.144,175.076,0.966782
251.148,175.140,0.964763
251.152,175.108,0.963912
251.156,175.053,0.966621
251.160,174.977,0.966740
251.164,175.005,0.967237
251.168,174.913,0.966101
251.172,174.976,0.966761
251.176,175.037,0.965526
251.180,175.057,0.965018
251.184,175.049,0.966469
251.188,175.108,0.964149
251.192,175.061,0.963612
251.196,175.027,0.966472
251.200,174.967,0.967511
251.204,175.040,0.966732
251.208,175.000,0.965665
251.212,175.074,0.966741
251.216,175.128,0.965941
251.220,175.172,0.965096
251.224,175.136,0.966027
251.228,175.188,0.964105
251.232,175.124,0.963826
251.236,175.117,0.966558
251.240,175.130,0.967963
251.244,175.198,0.966217
251.248,175.186,0.965116
251.252,175.232,0.966056
251.256,175.325,0.965563
251.260,175.390,0.962228
251.264,175.369,0.963142
251.268,175.388,0.962327
251.272,175.359,0.962502
251.276,175.341,0.964468
251.280,175.396,0.963842
251.284,175.446,0.963602
251.288,175.444,0.962200
251.292,175.501,0.962463
251.296,175.627,0.960506
251.300,175.621,0.957064
251.304,175.603,0.959648
251.308,175.556,0.959364
251.312,175.674,0.958823
251.316,175.621,0.959093
251.320,175.643,0.957087
251.324,175.731,0.955479
251.328,175.811,0.953605
251.332,175.822,0.954984
251.336,175.943,0.947999
251.340,175.911,0.948167
251.344,175.771,0.955416
251.348,175.770,0.955521
251.352,175.867,0.951777
251.356,175.784,0.954672
